query_length,tfidf_srcc,jaccard_srcc,ratcliff_srcc
39,0.19757966317255538,0.5162919234815807,0.66793535735332
45,0.32267802500462284,0.4507227261496679,0.20231998601897422
12,0.0297312556136645,0.3451107957206416,0.21449998226074232
39,0.3456206337468547,0.414412404093741,0.6178918280262935
50,0.39196326313548524,0.4291291778136199,0.2093920703243917
23,0.03460349566548792,0.8204084623259448,0.2511314536907905
29,0.137657214677527,0.30804621495069806,0.19757966317255538
56,0.3356744310134179,0.7527267095067718,0.19291416827770463
23,0.5582037583475348,0.7694018468841621,0.3323968570405118
11,0.18520100540952986,0.10139448700740396,0.2838462881074989
35,0.10996436611637714,0.4289523125300877,0.7623392575365604
35,0.01572195790664025,0.20957138880302534,0.8206745196973446
17,0.6765220917842534,0.5186862322764687,0.35573636611773685
56,0.32267802500462284,0.2538915426582106,0.166474348578758
48,0.0843516324500122,0.3958830871202095,0.9247982163788796
61,0.36948599387790193,0.026779261742073086,0.39066623935419653
62,0.889875964885619,0.7098160417652519,0.66793535735332
32,0.2825500572639195,0.5391898491644695,0.9698849998123449
29,0.027482791701005354,0.06725282648654843,0.03358407951093336
2,nan,0.6470677066590182,0.9447759733812152
50,0.9498276950483329,0.7430555820584703,0.7527267095067718
55,0.10687070696592833,0.5183652547323608,0.5479501508336087
49,0.07032003845753314,0.5455181722839564,0.38709023775567686
14,0.6765220917842534,0.6922735853421083,0.5694186911507699
32,0.8722678515784512,0.9821945921604807,0.8452698052894374
12,0.24386776731933912,0.9096423241697797,0.9598534442846784
17,0.7623392575365604,0.3625824269742205,0.11798037156435756
41,0.36257388702455096,0.7816639121085741,0.5185244542213634
35,0.3835325530925867,0.13047509185391387,0.04670190938806289
40,0.9799209119891911,0.8798863446926044,0.6587277693915812
19,0.21474171614744217,0.23510618456832505,0.011642373367085757
44,0.7865148626867856,0.034568900511231154,0.7005157258604466
15,0.09070889461876491,0.9849173530549146,0.8650468790077722
49,0.004004079610451885,0.6895699417500911,0.3835325530925867
30,0.15419810810164203,0.9322755481951736,0.2538915426582106
30,0.5143826800752827,0.586568788768479,0.9048224147367736
16,0.06459989501740675,0.048354045537232215,0.5394664944297437
31,0.1604876670291927,0.8720055693501143,0.7005157258604466
64,0.166474348578758,0.9974879861823558,0.6633257542362446
25,0.1003656219472864,0.7936534571613844,0.4618398268506908
13,0.1447371604873945,0.6377890156566532,0.7074601938558034
26,0.015969358313620445,0.947302546193412,0.9448174502147446
5,0.011038012529484498,0.021562186374768207,0.34357854620440753
60,0.07510767741257603,0.32230350784530615,0.28851258969719185
20,0.6765220917842534,0.8425109077266536,0.8452122759025709
43,0.6911525963694354,0.73837374901493,0.17936353052759138
44,0.19621802463995042,0.1934951955452812,0.35573636611773685
18,0.012564025579376553,0.8796613342037841,0.5268549482529812
23,0.6223789817630219,0.7381834291378002,1.0
31,0.6587277693915812,0.8575146606083546,0.37999323699324683
46,0.022124780463792442,0.17522189977384772,0.7623392575365604
48,0.20957138880302534,0.7839295947700705,0.2855217106335982
44,0.41992697220250474,0.044894246413773646,0.031105216869543383
27,0.9048224147367736,0.0756893721143978,0.1522587891703607
19,0.2709312922123218,0.047154270102496385,0.7288508763559796
42,0.17499413541563488,0.19722587735552818,0.28851258969719185
18,0.1447371604873945,0.08075188841722025,0.9247982163788796
56,0.6958288642370746,0.11203605358694395,0.22203494893940093
52,0.8157739948259723,0.23592676858686024,0.11472526385210588
24,0.5582037583475348,0.7050006600130183,0.8749652018566716
12,0.5582037583475348,0.1201654577994238,0.6178918280262935
48,0.19291416827770463,0.48182491843154673,0.40881908952023194
19,0.2751756221607621,0.2846492182845755,0.5268549482529812
48,0.4349861436228526,0.25788195053417057,0.111535199402392
58,0.24566887828037737,0.1352523431335165,0.08828010210661397
27,0.007902260660233683,0.4322062117311136,0.8650468790077722
39,0.07194244216775983,0.50172648365174,0.9799209119891911
69,0.01338720542801516,0.5352473458918693,0.03758851020414889
17,0.046217134315413376,1.0,0.9148041683144317
21,0.5973873999698804,0.21699266668730374,0.608956622164901
54,0.030598240446506053,0.5912462398946646,0.7671582206450904
17,0.35573636611773685,0.9662830739910295,0.352345677311515
32,0.02877203005499609,0.2275418810634805,0.10384052952246073
14,0.003969162501134242,0.5462685442179263,0.07980949273845417
74,0.48182491843154673,0.06704979978827572,0.23234786067734586
9,0.635472964783995,0.009228720913840848,0.7241036435108112
36,0.005866810099891132,0.9498276950483329,0.40881908952023194
16,0.17499413541563488,0.10904145470980652,0.1999404529048871
4,nan,0.1923865648214562,0.8699066491639261
27,0.7241036435108112,0.09512441358281763,0.1706978721400242
23,0.07540174777836836,0.6193527317513638,0.3099862644060448
52,0.001014062169915944,0.08055387210850923,0.1053477229621267
39,0.01239835320551027,0.6910419098846623,0.6911525963694354
33,0.007870940177445081,0.16580002111898906,0.0710472186641245
41,0.9390144558004268,0.11084203991194691,0.12711919855689696
53,0.003505835537812632,0.5352473458918693,0.8354138453754828
48,0.15660209776786232,0.7645754034661096,0.4125038246613568
65,0.22715328510473623,0.3591457825704002,0.9398091995407436
16,0.8514353969058122,0.4038561046741329,0.8403389659546905
55,0.15774309798999384,0.010899390697763108,0.608820909102686
14,0.01476069896079933,0.02549990637297128,0.4086393673634653
49,0.47384906489411216,0.6958288642370746,0.8998365956859304
26,0.29729864432812564,0.9598534442846784,0.6450049409876997
3,nan,0.04384225460135615,0.03036522097069978
21,0.6765220917842534,0.8525666749734413,0.7574401142391419
61,0.6633257542362446,0.6268789936728247,0.8502061902084872
48,0.8304946161837171,0.027318199442592447,0.065548285182185
22,0.47384906489411216,0.6793948469309474,0.7193660879190987
4,0.6359170579042353,0.8082939622037748,0.8650468790077722
7,0.6765220917842534,0.6765220917842534,0.4754998440468864
33,0.3356744310134179,0.7333171726024528,0.5522144386322418
3,nan,0.04984326526395839,0.38157756369604023
18,0.21202623258054837,0.0070777401490130015,0.0136974953970477
35,0.1464329432946607,0.5634626294463212,0.8749652018566716
12,0.1003656219472864,0.1003656219472864,0.27794166371061063
53,0.16998889587977936,0.41417396505297477,0.8403389659546905
10,0.22879966761196835,0.30611033434358625,0.6223789817630219
57,0.019285984725338334,0.051753489440934386,0.7479334475419401
33,0.008637296277309576,0.8018542718306133,0.22458459821120463
30,0.029920782525592476,0.0009036586100792845,0.007942334685443761
32,0.012862296464446166,0.9098116651774512,0.8452698052894374
49,0.7099206278927328,0.66793535735332,0.7865148626867856
11,0.0974449006550211,0.10889448639059719,0.9048224147367736
25,0.3764723395871389,0.2239375414080929,0.035542393671932
21,0.13055803619330794,0.5191510047038439,0.6244962106706925
37,0.9048224147367736,0.9598081245306705,0.8108800461568323
68,0.4698861728108753,0.7865148626867856,0.2795976355152773
36,0.291522687103458,0.15606603601612276,0.4659400851924169
32,0.35398333761993617,0.07992877001474205,0.9098116651774512
38,0.25347197547971634,0.5226819111403139,0.6065947148610786
29,0.05257611230794037,0.8427452574316621,0.06437716796113879
56,0.586852724489982,0.9498276950483329,0.2511314536907905
21,0.802642895289257,0.9573143274676666,0.13891001088101337
40,0.1945779079627976,0.5867108294731668,0.14452609966359914
17,0.1003656219472864,0.1003656219472864,0.8650468790077722
30,0.23761884061099176,0.4995208817182808,0.7913733978200618
49,0.5061465835201627,0.28607699132370806,0.05551879139596901
45,0.32267802500462284,0.4507227261496679,0.20231998601897422
17,0.6765220917842534,0.013345511614879386,0.19389749464477735
39,0.23347620053194174,0.6263561061625942,0.8799311955207728
68,0.36257388702455096,0.35385313354956827,0.8011125555760907
66,0.7241036435108112,0.041200717801954466,0.47384906489411216
42,0.42366525592686277,0.3456543929220033,0.9247982163788796
5,0.2012912773646583,0.2012912773646583,0.6359170579042353
48,0.44262106677574986,0.5433943143477855,0.5781074593622941
22,0.34228635081121406,0.752636478718364,0.06240648623134545
11,0.12118258813535569,0.5191510047038439,0.9799209119891911
55,0.20957138880302534,0.39063573608155977,0.6587277693915812
45,0.35695431426016133,0.7406659693088493,0.9148041683144317
58,0.4349861436228526,0.5781074593622941,0.7865148626867856
46,0.2012912773646583,0.08155462416878981,0.21449998226074232
5,0.1033453873123606,0.16659596459397938,0.9648553798812657
13,0.2012912773646583,0.23442339071995305,0.3942605047612736
35,0.065548285182185,0.0048459906948713945,0.01433546239679361
59,0.8253224496628125,0.8849015088305833,0.9598534442846784
42,0.04922529669211778,0.3350225842309059,0.9247982163788796
43,0.6359170579042353,0.4464646102705483,0.6725564354857818
54,0.3835325530925867,0.6155193242118198,0.7671582206450904
25,0.6765220917842534,0.6765220917842534,0.44262106677574986
57,0.15423604448098624,0.20439835037468,0.5650957921363965
50,0.39196326313548524,0.4291291778136199,0.2093920703243917
7,0.24986256136236268,0.1364951651218756,0.2231257026965947
23,0.004393457010626701,0.2114560794229641,0.11634464918754708
7,0.0207797266670458,0.3402998410538448,0.01789347798041822
39,0.05297427008891448,0.3253369440247895,0.04670190938806289
63,0.8700037043301221,0.06770800324389113,0.023059229474174193
27,0.671829279057,0.7862002512657221,0.6000744184144979
62,0.9698849998123449,0.5080380976269671,0.39787297935196153
11,0.5936469089009745,0.2142289879685804,0.42161603544194903
61,0.8502061902084872,0.3064859978365158,0.7719854265259412
12,0.3120185892753615,0.5051721779393554,0.9448174502147446
13,0.6765220917842534,0.1386911527333339,0.9648553798812657
29,0.46534849957945623,0.7308611803791389,0.8059928433862233
21,0.5912462398946646,0.8369117789471441,0.8157739948259723
38,0.8998365956859304,0.6771888443218218,0.6495672222012883
13,nan,0.0463974570988818,0.3208876313890324
46,0.039002619486165416,0.09345762891829616,0.8799311955207728
18,0.023823135120565768,0.37167911264523346,0.07809346645156448
43,0.002063821154359418,0.1530812661009739,0.1053477229621267
49,0.4125038246613568,0.5499288640014355,0.15029922707342816
59,0.5085202868149253,0.9498088454020427,0.08564648173103372
60,0.0040248890435426584,0.6632062684236695,0.6911525963694354
12,0.1003656219472864,0.6932694106607763,0.27666444989581596
45,0.35573636611773685,0.3521763090242229,0.9648685868194993
39,0.037968381627968326,0.017599578277465208,0.1281419520870412
58,0.6359170579042353,0.7332201421040588,0.5185244542213634
14,0.9899597295184989,0.8520698243196004,0.22974103217104477
40,0.24386776731933912,0.46380267903271566,0.37999323699324683
23,0.8570827504703287,0.2926714402503596,0.4939125443630319
32,0.2709312922123218,0.8427452574316621,0.16027455107910063
10,0.2070665989011538,0.8998365956859304,0.660784774348881
11,0.3725565479109856,0.2808843515051914,0.19291416827770463
7,0.8752005562645426,0.8752005562645426,0.20077254206907486
51,0.10087319118710468,0.03073362613696908,0.023059229474174193
17,0.00868938558225972,0.559834895094035,0.9197997451459456
36,0.15029922707342816,0.2346069717209723,0.27375050350001584
48,0.9749025019933399,0.5577817462237393,0.39787297935196153
52,0.17334379315139084,0.44262106677574986,0.6724398344421749
57,0.4898669433807742,0.8849015088305833,0.17919122148530625
17,0.11096487811897919,0.301082191913119,0.23761884061099176
16,0.7623392575365604,0.2509463037490286,0.3456206337468547
73,0.1706978721400242,0.17716966765175673,0.15623105162611672
34,0.21844277883215468,0.4722090682747363,0.9448174502147446
31,0.039002619486165416,0.04148966632247549,0.04427910416289474
59,0.14847047706866923,0.3035675756130615,0.9048224147367736
23,0.46905767885129646,0.7284569961611942,0.3764723395871389
23,0.45009791291219303,0.3159191293822537,0.05310480522235096
66,0.11634464918754708,0.21699266668730374,0.3099862644060448
57,0.6771888443218218,0.08307130670785144,0.06597092249664786
53,0.00011384195119063901,0.3886937120989654,0.002679300274887001
9,0.009228720913840848,0.2999782815395847,0.055888002408633265
55,0.7962393511384775,0.0035758529444134455,0.12298631080226882
50,0.1003656219472864,0.06617027351673785,0.9849400483404018
16,0.2709312922123218,0.04750037886057905,0.5183652547323608
41,0.802642895289257,0.8994597393530769,0.3591457825704002
46,0.6911525963694354,0.12665994457879998,0.6541415450094847
36,0.05921281973087584,0.4238504468030274,0.32267802500462284
27,0.1412787469629011,0.25548796093830334,0.20231998601897422
42,0.7319100185994125,0.03866970954862909,0.08055387210850923
36,0.05178095409494671,0.43228141001516884,0.1315081141575809
42,0.7612461329206792,0.9372587757391009,0.25946936992853786
34,0.5102566899029022,0.6747553604289027,0.3489737543021465
13,0.2751756221607621,0.5078763924303153,0.952315598493428
28,0.9598534442846784,0.5497771409890373,0.5185244542213634
10,0.6000744184144979,0.951574123161804,0.003681418856859634
13,0.2709312922123218,0.03469439519847791,0.002342270858482576
8,0.5582037583475348,0.5582037583475348,0.5867108294731668
36,0.020770889952941535,0.08881709581855783,0.0597697979778999
37,0.12150145992091024,0.9799209119891911,0.3068610916782761
54,0.111535199402392,0.020506380136008834,0.03829049887630508
57,0.12130112810947345,0.7284569961611942,0.8650468790077722
11,0.9336582752769402,0.9336582752769402,0.35573636611773685
60,0.08564648173103372,0.7168987350782561,0.8108800461568323
24,0.08180541617403764,0.9648024027889406,0.9949797739432688
62,0.09234164249328174,0.28682746838442463,0.32267802500462284
12,0.35398333761993617,0.10835482263218707,0.5435476334292182
29,0.6484880238280362,0.3006555310050662,0.07688442544807973
27,0.1281419520870412,0.010423394501503772,0.042718510627876995
17,0.1003656219472864,0.1003656219472864,0.12130112810947345
47,0.22974103217104477,0.3607181825764969,0.27666444989581596
10,0.2012912773646583,0.5335311759483373,0.43119491043425096
35,0.050566299513033444,0.3289512870243173,0.4015036070038971
5,0.2012912773646583,0.2012912773646583,0.6359170579042353
53,0.9548397533571387,0.6357892207209264,0.23761884061099176
41,0.040457634341480954,0.05496517069074847,0.10687070696592833
49,0.15029922707342816,0.027318199442592447,0.06992073829262123
4,nan,0.07173342727476116,0.9247982163788796
13,0.2751756221607621,0.5862842693017355,0.5564935505662203
35,0.8354138453754828,0.01784273465285618,0.016759126882928903
33,0.05297427008891448,0.7074601938558034,0.8998365956859304
4,nan,0.07173342727476116,0.9247982163788796
24,0.1364951651218756,0.06374201672946782,0.7146383646582315
38,5.383005771895523e-05,0.19291416827770463,0.19622970282553034
10,0.8656810047263066,0.9422300355045781,0.1860555607781014
41,0.27375050350001584,0.18683821876442977,0.6178918280262935
36,0.21130650875481471,0.7946446115770507,0.25667084540254065
8,0.03967517692989588,0.4441664438317622,0.825581450455932
12,0.004305728187960457,0.2599499458843948,0.47965713188705483
31,0.6290730026344398,0.09498956969662158,0.06138492007540436
19,0.8354138453754828,0.9573143274676666,0.16010812564956298
17,0.0761208166608983,0.08115893974567008,0.8749652018566716
40,0.030512590068025307,0.514062221953916,0.4659400851924169
47,0.5102566899029022,0.6541415450094847,0.9098116651774512
2,nan,0.6470677066590182,0.9447759733812152
36,0.3323968570405118,0.752636478718364,0.2855217106335982
24,0.6725564354857818,0.0028476981942116,0.032950383214957614
14,0.73837374901493,0.4247052180123868,0.003681418856859634
30,0.25667084540254065,0.8946176783859999,0.8108800461568323
6,0.10657553527201766,0.8006710805546654,0.39787297935196153
7,0.2012912773646583,0.2012912773646583,0.006291793725930202
43,0.19428151295259233,0.5691253789404817,0.291522687103458
5,nan,0.726277745597272,0.810740159586021
46,0.004951414665100489,0.889875964885619,0.3456206337468547
15,0.1003656219472864,0.05131295814942355,0.39048420751441104
49,0.3323968570405118,0.15791235155043892,0.031105216869543383
45,0.5226819111403139,0.9548397533571387,0.5226819111403139
21,0.7615527029493154,0.5133203709157896,0.18928902526125366
50,0.5020524593517314,0.8401608152990903,0.352345677311515
39,0.037968381627968326,0.017599578277465208,0.1281419520870412
10,0.7099206278927328,0.3180944357238608,0.0026514075346556493
18,0.31879443702360977,0.8502061902084872,0.8402796486009787
20,0.5778666634537237,0.752850272868528,0.13344922901624715
33,0.8157739948259723,0.014784744767461555,0.05366144000429185
45,0.5226819111403139,0.9548397533571387,0.5226819111403139
21,0.07032003845753314,0.11058299434996674,0.42742125802266384
64,0.8354138453754828,0.36756657423049177,0.19757966317255538
15,0.12618204861087046,0.12618204861087046,0.7263769566636813
42,0.4162064734197989,0.07217155859501324,0.10384052952246073
48,0.011370353471172316,0.001014062169915944,0.0010509401983731879
33,0.1229023801916087,0.7880840786187728,0.11963250632903898
70,0.7768207117441497,0.8625190493686183,0.9448174502147446
51,0.021591304695901824,0.010677037616069961,0.7816639121085741
25,0.2709312922123218,0.04465041914237548,0.0136974953970477
46,0.18065864643864396,0.8457167453856197,0.7962393511384775
4,nan,0.1923865648214562,0.8699066491639261
9,0.35398333761993617,0.35398333761993617,0.42742125802266384
19,0.5607873732874131,0.06834863487436944,0.022124780463792442
26,0.5582037583475348,0.079685536301569,0.667817307767981
65,0.3291382464700846,0.7431490742332265,0.608956622164901
30,0.00042017538910877716,0.03256233109678175,0.1084095615537755
58,0.291522687103458,0.2659903425367834,0.14076469716030804
22,0.8749652018566716,0.5018895506824874,0.9949797739432688
14,0.4181278371417513,0.36565133500302016,0.32267802500462284
12,0.7913733978200618,0.056340739097096124,0.1053477229621267
17,0.27988753374787184,0.4774925290385601,0.7454474593240564
20,0.010002461128080944,0.5843760312273549,0.4464646102705483
52,0.03102508526263459,0.05615621395573704,0.8011125555760907
52,0.4898669433807742,0.7479334475419401,0.02353803922116817
88,0.4939125443630319,0.6110504195466261,0.6541415450094847
11,0.5936469089009745,0.2142289879685804,0.42161603544194903
6,0.7150677381459426,0.05297427008891448,0.5246087451054868
23,0.208919414385208,0.28180067717602847,0.5204425106258259
17,0.6452859453381817,0.7902676454736195,0.47766068248752425
37,0.3591457825704002,0.5162919234815807,0.15623105162611672
16,0.21463371009877552,0.12139106589607822,0.5477980446474844
79,0.47384906489411216,0.20471829742862183,0.4898669433807742
64,0.6359170579042353,0.7840090556537448,0.9498276950483329
56,0.15939122397839925,0.5520634072501138,0.5479501508336087
28,0.1003656219472864,0.41428383281459924,0.01433546239679361
48,0.06680541692315209,0.6952817946460471,0.5912462398946646
19,0.9336582752769402,0.4361854311076624,0.4979744144247943
20,0.6765220917842534,0.004713299322555967,0.4068034873176819
31,0.02453059610596288,0.028809176622602708,0.2538915426582106
14,0.00025463856745566786,0.6676991323913238,0.825581450455932
50,0.24296636906130623,0.9197997451459456,0.7099206278927328
32,0.6045088306268851,0.013769484875570797,0.017508741658873835
41,0.7856063324623929,0.5842332451344896,0.9698849998123449
36,0.057615139566718675,0.014495538334615341,0.45032544160933996
56,0.06595181502797444,0.22185345666864525,0.4464646102705483
44,0.03589624563876724,0.0338279720674958,0.8452698052894374
60,0.01338720542801516,0.6932694106607763,0.8059928433862233
9,0.17936353052759138,0.059663277434777486,0.025532566963083796
10,nan,0.7000843928068624,0.32267802500462284
68,0.41992697220250474,0.4939125443630319,0.8600949015145793
3,nan,0.6781282577997529,0.5519122238772017
28,0.02007719155696288,0.25213841915074026,0.5162919234815807
65,0.5020524593517314,0.9673643807515948,0.5912462398946646
50,0.007870940177445081,0.0426305842774794,0.12989410232900506
42,0.03603480228203007,0.0035080611404504775,0.7623392575365604
45,0.7086908810947183,0.7840090556537448,0.9949797739432688
27,0.09152614289010436,0.8009651579871019,0.66793535735332
28,0.5889064619076476,0.4049721129788576,0.6958288642370746
50,0.111535199402392,0.2402830280811375,0.9749025019933399
21,0.9648685868194993,0.05797578966170739,0.05366144000429185
19,0.15692804566349913,0.915929727080053,0.5650957921363965
9,0.6496649174694122,0.6932694106607763,0.16027455107910063
48,0.37999323699324683,0.4736802806522644,0.9498276950483329
32,0.291522687103458,0.487684327726293,0.11963250632903898
42,0.5143826800752827,0.25946936992853786,0.5437007991990148
35,0.009402536653047732,0.4162064734197989,0.757528699864343
51,0.07637747488277365,0.005162925673676805,0.4272442585927795
19,0.12581390604464496,0.5328318389223392,0.5956535128148985
60,0.3283358521776112,0.8575677526859632,0.6771888443218218
49,0.24566887828037737,0.9673643807515948,0.5352473458918693
37,0.10186515511728467,0.7047878299480579,0.111535199402392
62,0.39787297935196153,0.07485685138442626,0.0756893721143978
61,0.18380643241191041,0.28851258969719185,0.6911525963694354
6,0.802642895289257,0.802642895289257,0.20471829742862183
39,0.1003656219472864,0.4292455632707717,0.9899597295184989
27,0.3902317945667112,0.5225236783746656,0.6541415450094847
15,0.4175360751562064,0.024846305167239503,0.3762887566356222
47,0.8998365956859304,0.008812675732266148,0.7816639121085741
75,0.1281419520870412,0.18029473794826303,0.14263670537136702
44,0.8948543863933638,0.9974889314340305,0.40881908952023194
88,0.4939125443630319,0.6110504195466261,0.6541415450094847
40,0.17499413541563488,0.5838420008925271,0.20231998601897422
57,0.6091216481943441,0.9974889314340305,0.6911525963694354
55,0.14807065177362358,0.6862625854866033,0.5522144386322418
11,0.4175360751562064,0.8600427724461667,0.7479334475419401
25,0.27601541778959554,0.23991490083354303,0.5102566899029022
8,0.5582037583475348,0.5582037583475348,0.90977787314296
21,0.1003656219472864,0.9147402625071767,0.2976005003886618
24,0.5276481285383963,0.06344083999820868,0.8551479470173743
20,0.1952375807222028,0.81563760382457,0.8354138453754828
23,0.42410913320857735,0.8797514900464528,0.21449998226074232
7,0.5055699879583135,0.560795873683906,0.6312625469624347
6,0.2012912773646583,0.2012912773646583,0.07858026137561831
3,nan,0.6781282577997529,0.5519122238772017
14,0.3988151781538962,0.04802625417164439,0.026779261742073086
72,0.00984430003305582,0.06770800324389113,0.8650468790077722
77,0.41992697220250474,0.5226819111403139,0.2708557980141591
44,0.33897093917086685,0.4162064734197989,0.6313917305184382
36,0.04101308859620176,0.08814994902024684,0.7099206278927328
69,0.73837374901493,0.9799209119891911,0.3099862644060448
46,0.73837374901493,0.40881908952023194,0.5694186911507699
45,0.1003656219472864,0.7120705040407772,0.7671582206450904
50,0.954428670695559,0.2231257026965947,0.22458459821120463
20,0.7052130308607131,0.06081027198179914,0.8749652018566716
27,0.250365014489649,0.8649461877651574,0.4979744144247943
18,0.2420362343964556,0.2971373329028416,0.9749025019933399
9,0.018500330594991184,0.15085014768678967,0.7288508763559796
12,0.8551479470173743,0.9722892920810575,0.06448807512897049
5,nan,0.09899997648303994,0.3502856438043207
17,0.1003656219472864,0.6391840390870722,0.16438973703865012
45,0.1003656219472864,0.7120705040407772,0.7671582206450904
56,0.5268549482529812,0.3835325530925867,0.5781074593622941
4,nan,0.25416379748264667,0.9422697110112493
38,0.10384052952246073,0.40185293690045465,0.006570618371105349
70,0.09512441358281763,0.2976005003886618,0.45809865870248545
26,0.10823387716497697,0.8452122759025709,0.021220644133224758
45,0.03621455166600094,0.1728368864071423,0.3729699095048
13,0.802642895289257,0.07241108694726693,0.05366144000429185
3,nan,0.04984326526395839,0.38157756369604023
12,0.743987589251019,0.689559591159597,0.30375506301143457
48,0.039109952083414404,0.7026491771523041,0.352345677311515
9,0.8011125555760907,0.35197418985917783,0.34228635081121406
44,0.021220644133224758,0.12283540582816552,0.12640665077932206
46,0.1352523431335165,0.19372135466402216,0.33897093917086685
45,0.22203494893940093,0.325898627038793,0.3068610916782761
40,0.48182491843154673,0.5950947894579207,0.4162064734197989
13,0.1003656219472864,0.1003656219472864,0.06662156350962728
25,0.14177043477266468,0.6235616737742291,0.5933080867177296
39,0.1003656219472864,0.3131305637442674,0.9247982163788796
18,0.2538915426582106,0.08682673599279007,0.21699266668730374
59,0.14397974909071168,0.05366144000429185,0.9698849998123449
79,0.20957138880302534,0.17936353052759138,0.24839056913669727
49,0.5143826800752827,0.3068610916782761,0.10687070696592833
48,0.014037763258602984,0.23479043832006688,0.7816639121085741
68,0.7865148626867856,0.9197997451459456,0.9098116651774512
29,0.30375506301143457,0.2155635122086407,0.352345677311515
37,0.8452698052894374,0.4979744144247943,0.05646561004225937
42,0.5185244542213634,0.6244962106706925,0.7288508763559796
41,0.8632360627123243,0.4270670983710909,0.6541415450094847
44,0.004776591884772268,0.2976005003886618,0.9899597295184989
51,0.7768207117441497,0.4015036070038971,0.29455199407204263
24,0.09472535066164102,0.9623466969856924,0.7623392575365604
20,0.6244420375835144,0.7167017020921154,0.7193660879190987
28,0.02007719155696288,0.25213841915074026,0.5162919234815807
28,0.12298631080226882,0.4435032453626666,0.0030849406991403983
46,0.6864870716570238,0.19757966317255538,0.5737559530736434
30,0.08331589241502915,0.7283582577965197,0.9297994024457079
51,0.019500547061355036,0.07264416243199293,0.25667084540254065
39,0.3456206337468547,0.414412404093741,0.6178918280262935
58,0.055178588451403485,0.06814188519929046,0.4387948865691028
14,0.01476069896079933,0.02549990637297128,0.4086393673634653
65,0.36948599387790193,0.15824386826406367,0.16232315576999945
29,0.11963250632903898,0.15144031144248896,0.22203494893940093
9,0.4858377042773383,0.8874960934232928,0.21449998226074232
6,nan,0.9622757147062142,0.8058494762573882
61,0.1053477229621267,0.016035444376776162,0.027114204941944227
44,0.41992697220250474,0.044894246413773646,0.031105216869543383
21,0.7615527029493154,0.5133203709157896,0.18928902526125366
60,0.22177824650365116,0.4659400851924169,0.613283230004188
30,0.9348031235214638,0.6402017518255436,0.2708557980141591
43,0.26798033372196073,0.3942605047612736,0.3729699095048
42,0.1003656219472864,0.04216020114518688,0.8108800461568323
21,0.23433718057061173,0.4676699996492284,0.36602063833951404
61,0.4015036070038971,0.6359170579042353,0.39787297935196153
45,0.13166317155695248,0.3437649165018025,1.0
3,nan,0.056525783878734935,0.15994163185461435
72,0.6000744184144979,0.0703660517724336,0.6134176645307821
47,0.7623392575365604,0.4507227261496679,0.006744771529507769
7,0.2578228063425881,0.27986310433961087,0.4162064734197989
49,0.4464646102705483,0.7134006585693182,0.9348031235214638
15,0.6765220917842534,0.05251210341397542,0.4015036070038971
34,0.8284052006406557,0.3323968570405118,0.13344922901624715
37,0.09058015161243439,0.3207002533270923,0.23234786067734586
7,0.05910125316372574,0.3127089026468121,0.38709023775567686
64,0.4778286757964305,0.825581450455932,0.7431490742332265
26,0.8425957057008571,0.7478415811819192,0.24009902290353932
15,0.9336582752769402,0.6956103898115948,0.49764666320357975
57,0.02821080561889401,0.9623325325843557,0.5020524593517314
13,0.009103029403485114,0.026115006475503456,0.0843516324500122
28,0.003596973031346407,0.6701271441922231,0.5607873732874131
63,0.11082336309707627,0.9098116651774512,0.0909728657975423
3,nan,0.04984326526395839,0.38157756369604023
38,0.00708147127609699,0.35216001007273257,0.0153370468002174
14,0.1447371604873945,0.12449155073667638,0.2106168997531179
19,0.013112542169631074,0.13313744558898255,0.5912462398946646
33,0.9748930643675195,0.14452609966359914,0.757528699864343
19,0.3764723395871389,0.06617027351673785,0.23761884061099176
11,0.1815757703703732,0.19740281710053553,0.5226819111403139
24,0.9780214007599117,0.757528699864343,0.24684257910146815
41,0.0465283138050896,0.9874451117594092,0.36602063833951404
30,0.07786716476403696,0.005511843007538206,0.0019353332844401431
17,0.2394669804884521,0.9872813789622434,0.24296636906130623
38,0.05297427008891448,0.14452399067014024,0.22203494893940093
43,0.11982654476805117,0.09918179523478172,0.27666444989581596
46,0.9698849998123449,0.37379845410557055,0.9148041683144317
17,0.11634464918754708,0.9548057931768046,0.9648685868194993
51,0.007119108740132169,0.5607873732874131,0.8157739948259723
26,0.005459880391495794,0.06390346908828197,0.17716966765175673
23,0.2420362343964556,0.05808080610563148,0.04588325880000641
49,0.26286361266059743,0.9899597295184989,0.2708557980141591
8,0.18403276244182387,0.17763675265643547,0.10982041030602327
25,0.9662830739910295,0.6887070456650782,0.15824386826406367
3,nan,0.04984326526395839,0.38157756369604023
41,0.0979680397059128,0.1084095615537755,0.5694186911507699
3,nan,0.04384225460135615,0.03036522097069978
17,0.08472644577660836,0.28069712700602556,0.33897093917086685
23,0.025509769160594584,0.06344083999820868,0.352345677311515
21,0.27037215323610647,0.9874356549293403,0.8011125555760907
38,0.1084095615537755,0.41790738537713157,0.009374317750631534
27,0.2709312922123218,0.005001383297980163,0.0136974953970477
30,0.3456206337468547,0.010298419784679961,0.032326069200214205
17,0.42366525592686277,0.0482783058991418,0.17936353052759138
7,nan,0.5666659378202183,0.5265402918215604
48,0.014037763258602984,0.23479043832006688,0.7816639121085741
